id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version,assert_kind,assert_name
jexl_left_533_16,commons-jexl3,ArithmeticTest,testAtomicBoolean_16_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_533_17,commons-jexl3,ArithmeticTest,testAtomicBoolean_17_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertFalse
jexl_left_533_18,commons-jexl3,ArithmeticTest,testAtomicBoolean_18_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_534_1,commons-jexl3,RangeTest,testIntegerRangeOne_1_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_534_2,commons-jexl3,RangeTest,testIntegerRangeOne_2_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_534_3,commons-jexl3,RangeTest,testIntegerRangeOne_3_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_534_4,commons-jexl3,RangeTest,testIntegerRangeOne_4_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_534_5,commons-jexl3,RangeTest,testIntegerRangeOne_5_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertFalse
jexl_left_535_1,commons-jexl3,RangeTest,testIntegerRange_1_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_535_2,commons-jexl3,RangeTest,testIntegerRange_2_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_3,commons-jexl3,RangeTest,testIntegerRange_3_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertNotSame
jexl_left_535_4,commons-jexl3,RangeTest,testIntegerRange_4_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_5,commons-jexl3,RangeTest,testIntegerRange_5_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_6,commons-jexl3,RangeTest,testIntegerRange_6_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_7,commons-jexl3,RangeTest,testIntegerRange_7_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_8,commons-jexl3,RangeTest,testIntegerRange_8_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_9,commons-jexl3,RangeTest,testIntegerRange_9_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_10,commons-jexl3,RangeTest,testIntegerRange_10_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_11,commons-jexl3,RangeTest,testIntegerRange_11_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_12,commons-jexl3,RangeTest,testIntegerRange_12_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_13,commons-jexl3,RangeTest,testIntegerRange_13_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_14,commons-jexl3,RangeTest,testIntegerRange_14_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_535_15,commons-jexl3,RangeTest,testIntegerRange_15_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_1,commons-jexl3,RangeTest,testLongRange_1_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_536_2,commons-jexl3,RangeTest,testLongRange_2_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_3,commons-jexl3,RangeTest,testLongRange_3_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertFalse
jexl_left_536_4,commons-jexl3,RangeTest,testLongRange_4_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertNotSame
jexl_left_536_5,commons-jexl3,RangeTest,testLongRange_5_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_6,commons-jexl3,RangeTest,testLongRange_6_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_7,commons-jexl3,RangeTest,testLongRange_7_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_8,commons-jexl3,RangeTest,testLongRange_8_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_9,commons-jexl3,RangeTest,testLongRange_9_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_10,commons-jexl3,RangeTest,testLongRange_10_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_11,commons-jexl3,RangeTest,testLongRange_11_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_12,commons-jexl3,RangeTest,testLongRange_12_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_13,commons-jexl3,RangeTest,testLongRange_13_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_14,commons-jexl3,RangeTest,testLongRange_14_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_15,commons-jexl3,RangeTest,testLongRange_15_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_536_16,commons-jexl3,RangeTest,testLongRange_16_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_537_1,commons-jexl3,RangeTest,testIntegerSum_1_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_538_1,commons-jexl3,RangeTest,testIntegerContains_1_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_538_2,commons-jexl3,RangeTest,testIntegerContains_2_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_538_3,commons-jexl3,RangeTest,testIntegerContains_3_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_539_1,commons-jexl3,RangeTest,testLongSum_1_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_540_1,commons-jexl3,RangeTest,testLongContains_1_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_540_2,commons-jexl3,RangeTest,testLongContains_2_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_540_3,commons-jexl3,RangeTest,testLongContains_3_oe,src/test/java/org/apache/commons/jexl3/RangeTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_541_1,commons-jexl3,StrategyTest,testRawResolvers_1_oe,src/test/java/org/apache/commons/jexl3/StrategyTest.java,,,,assert,unknown,standard,assertNull
jexl_left_541_2,commons-jexl3,StrategyTest,testRawResolvers_2_oe,src/test/java/org/apache/commons/jexl3/StrategyTest.java,,,,assert,unknown,standard,assertNull
jexl_left_541_3,commons-jexl3,StrategyTest,testRawResolvers_3_oe,src/test/java/org/apache/commons/jexl3/StrategyTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_541_4,commons-jexl3,StrategyTest,testRawResolvers_4_oe,src/test/java/org/apache/commons/jexl3/StrategyTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_542_1,commons-jexl3,StrategyTest,run171_1_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_2,commons-jexl3,StrategyTest,run171_2_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_3,commons-jexl3,StrategyTest,run171_3_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_4,commons-jexl3,StrategyTest,run171_4_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_5,commons-jexl3,StrategyTest,run171_5_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_6,commons-jexl3,StrategyTest,run171_6_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_7,commons-jexl3,StrategyTest,run171_7_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_8,commons-jexl3,StrategyTest,run171_8_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_9,commons-jexl3,StrategyTest,run171_9_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_10,commons-jexl3,StrategyTest,run171_10_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_11,commons-jexl3,StrategyTest,run171_11_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_12,commons-jexl3,StrategyTest,run171_12_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_13,commons-jexl3,StrategyTest,run171_13_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_14,commons-jexl3,StrategyTest,run171_14_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_15,commons-jexl3,StrategyTest,run171_15_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_16,commons-jexl3,StrategyTest,run171_16_oe,,,,,assert,unknown,standard,assertNotEquals
jexl_left_542_17,commons-jexl3,StrategyTest,run171_17_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_542_18,commons-jexl3,StrategyTest,run171_18_oe,,,,,assert,unknown,standard,assertFalse
jexl_left_543_1,commons-jexl3,ParseFailuresTest,testMalformedExpression1_1_oe,src/test/java/org/apache/commons/jexl3/ParseFailuresTest.java,,,,assert,unknown,standard,fail
jexl_left_544_1,commons-jexl3,ParseFailuresTest,testMalformedExpression2_1_oe,src/test/java/org/apache/commons/jexl3/ParseFailuresTest.java,,,,assert,unknown,standard,fail
jexl_left_545_1,commons-jexl3,ParseFailuresTest,testMalformedScript1_1_oe,src/test/java/org/apache/commons/jexl3/ParseFailuresTest.java,,,,assert,unknown,standard,fail
jexl_left_546_1,commons-jexl3,ParseFailuresTest,testMalformedScript2_1_oe,src/test/java/org/apache/commons/jexl3/ParseFailuresTest.java,,,,assert,unknown,standard,fail
jexl_left_547_1,commons-jexl3,ParseFailuresTest,testMalformedScript3_1_oe,src/test/java/org/apache/commons/jexl3/ParseFailuresTest.java,,,,assert,unknown,standard,fail
jexl_left_548_1,commons-jexl3,ClassCreatorTest,testOne_1_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_549_1,commons-jexl3,ClassCreatorTest,testFunctorOne_1_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertSame
jexl_left_549_2,commons-jexl3,ClassCreatorTest,testFunctorOne_2_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_549_3,commons-jexl3,ClassCreatorTest,testFunctorOne_3_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_549_4,commons-jexl3,ClassCreatorTest,testFunctorOne_4_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_549_5,commons-jexl3,ClassCreatorTest,testFunctorOne_5_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_549_6,commons-jexl3,ClassCreatorTest,testFunctorOne_6_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_549_7,commons-jexl3,ClassCreatorTest,testFunctorOne_7_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertNotSame
jexl_left_549_8,commons-jexl3,ClassCreatorTest,testFunctorOne_8_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_549_9,commons-jexl3,ClassCreatorTest,testFunctorOne_9_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_549_10,commons-jexl3,ClassCreatorTest,testFunctorOne_10_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_550_1,commons-jexl3,ClassCreatorTest,functorTwo_1_oe,,,,,assert,unknown,standard,assertSame
jexl_left_550_2,commons-jexl3,ClassCreatorTest,functorTwo_2_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_550_3,commons-jexl3,ClassCreatorTest,functorTwo_3_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_550_4,commons-jexl3,ClassCreatorTest,functorTwo_4_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_550_5,commons-jexl3,ClassCreatorTest,functorTwo_5_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_550_6,commons-jexl3,ClassCreatorTest,functorTwo_6_oe,,,,,assert,unknown,standard,assertNotSame
jexl_left_550_7,commons-jexl3,ClassCreatorTest,functorTwo_7_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_550_8,commons-jexl3,ClassCreatorTest,functorTwo_8_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_551_1,commons-jexl3,ClassCreatorTest,testFunctorThree_1_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertSame
jexl_left_551_2,commons-jexl3,ClassCreatorTest,testFunctorThree_2_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_551_3,commons-jexl3,ClassCreatorTest,testFunctorThree_3_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_551_4,commons-jexl3,ClassCreatorTest,testFunctorThree_4_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_551_5,commons-jexl3,ClassCreatorTest,testFunctorThree_5_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_551_6,commons-jexl3,ClassCreatorTest,testFunctorThree_6_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertNotSame
jexl_left_551_7,commons-jexl3,ClassCreatorTest,testFunctorThree_7_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_551_8,commons-jexl3,ClassCreatorTest,testFunctorThree_8_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_552_1,commons-jexl3,ClassCreatorTest,testMany_1_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_552_2,commons-jexl3,ClassCreatorTest,testMany_2_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertNull
jexl_left_552_3,commons-jexl3,ClassCreatorTest,testMany_3_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_552_4,commons-jexl3,ClassCreatorTest,testMany_4_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_552_5,commons-jexl3,ClassCreatorTest,testMany_5_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_552_6,commons-jexl3,ClassCreatorTest,testMany_6_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_553_1,commons-jexl3,ClassCreatorTest,testBasicCtor_1_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_553_2,commons-jexl3,ClassCreatorTest,testBasicCtor_2_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_553_3,commons-jexl3,ClassCreatorTest,testBasicCtor_3_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_553_4,commons-jexl3,ClassCreatorTest,testBasicCtor_4_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_554_1,commons-jexl3,ClassCreatorTest,testContextualCtor_1_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_554_2,commons-jexl3,ClassCreatorTest,testContextualCtor_2_oe,src/test/java/org/apache/commons/jexl3/ClassCreatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_555_1,commons-jexl3,LexicalTest,runLexical0_1_oe,,,,,assert,unknown,standard,fail
jexl_left_555_2,commons-jexl3,LexicalTest,runLexical0_2_oe,,,,,assert,unknown,standard,fail
jexl_left_555_3,commons-jexl3,LexicalTest,runLexical0_3_oe,,,,,assert,unknown,standard,fail
jexl_left_555_4,commons-jexl3,LexicalTest,runLexical0_4_oe,,,,,assert,unknown,standard,fail
jexl_left_555_5,commons-jexl3,LexicalTest,runLexical0_5_oe,,,,,assert,unknown,standard,fail
jexl_left_555_6,commons-jexl3,LexicalTest,runLexical0_6_oe,,,,,assert,unknown,standard,fail
jexl_left_555_7,commons-jexl3,LexicalTest,runLexical0_7_oe,,,,,assert,unknown,standard,fail
jexl_left_556_1,commons-jexl3,LexicalTest,runLexical1_1_oe,,,,,assert,unknown,standard,fail
jexl_left_556_2,commons-jexl3,LexicalTest,runLexical1_2_oe,,,,,assert,unknown,standard,fail
jexl_left_556_3,commons-jexl3,LexicalTest,runLexical1_3_oe,,,,,assert,unknown,standard,fail
jexl_left_556_4,commons-jexl3,LexicalTest,runLexical1_4_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_556_5,commons-jexl3,LexicalTest,runLexical1_5_oe,,,,,assert,unknown,standard,fail
jexl_left_557_1,commons-jexl3,LexicalTest,testLexical1_1_oe,src/test/java/org/apache/commons/jexl3/LexicalTest.java,,,,assert,unknown,standard,fail
jexl_left_557_2,commons-jexl3,LexicalTest,testLexical1_2_oe,src/test/java/org/apache/commons/jexl3/LexicalTest.java,,,,assert,unknown,standard,fail
jexl_left_557_3,commons-jexl3,LexicalTest,testLexical1_3_oe,src/test/java/org/apache/commons/jexl3/LexicalTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_558_1,commons-jexl3,LexicalTest,runLexical2_1_oe,,,,,assert,unknown,standard,assertNull
jexl_left_558_2,commons-jexl3,LexicalTest,runLexical2_2_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_559_1,commons-jexl3,LexicalTest,testLexical3_1_oe,src/test/java/org/apache/commons/jexl3/LexicalTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_559_2,commons-jexl3,LexicalTest,testLexical3_2_oe,src/test/java/org/apache/commons/jexl3/LexicalTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_560_1,commons-jexl3,LexicalTest,testLexical4_1_oe,src/test/java/org/apache/commons/jexl3/LexicalTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_561_1,commons-jexl3,LexicalTest,testLexical5_1_oe,src/test/java/org/apache/commons/jexl3/LexicalTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_561_2,commons-jexl3,LexicalTest,testLexical5_2_oe,src/test/java/org/apache/commons/jexl3/LexicalTest.java,,,,assert,unknown,standard,fail
jexl_left_562_1,commons-jexl3,LexicalTest,testLexical6a_1_oe,src/test/java/org/apache/commons/jexl3/LexicalTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_563_1,commons-jexl3,LexicalTest,testLexical6b_1_oe,src/test/java/org/apache/commons/jexl3/LexicalTest.java,,,,assert,unknown,standard,fail
